Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
3011,DD56680021,250047713,Rockville_Police_Department,Property Damage Crash,2025-10-23 17:40:00,Municipality_Route,BALTIMORE RD,INDUSTRIAL PKWY,Rear-End (Same Direction),Tailgating,Clear,Dry,Dusk,No Control,None Detected,4B811818-EE89-4949-9FAE-ED75CDB26F76,MD,730BFD7D-A459-478E-9487-04A594CE6578,Six O Clock,PassengerCar,SlowingOrStopping,Eastbound,25.0,No,No,2017,FORD,39.08449694,-77.13507815,F-150_Ford,17,2025,10,23,17,Thursday,2025-10-23,43
3012,MCP2760007Q,250048112,Montgomery_County_Police,Property Damage Crash,2025-10-26 18:07:00,Maryland_State_Route,RAMP 2 FR IS 495 WB TO MD 97 NB,MONTROSE RD,Sideswipe (Opposite Direction),Passing / Turning,Clear,Dry,Dark - Lighted,No Control,Suspect Alcohol Only,AD27F227-CDFF-4107-AE66-9470526E2700,MD,197755F6-900D-499D-A019-62B1442DA59C,One O Clock,SportUtilityVehicle,MakingLeftTurn,Unknown,2.5,No,No,2025,CHEVROLET,39.15987678,-77.19971503,Trax_Chevrolet,18,2025,10,26,18,Sunday,2025-10-26,43
3013,MCP3430000W,250046833,Montgomery_County_Police,Property Damage Crash,2025-10-18 10:58:00,Maryland_State_Route,GEORGIA AVE (SB/L),RIVER RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,395A9ADC-C809-4D5A-B785-F61CCEAD522B,MD,6A37E26F-C34D-43B9-8D45-EBD819126A1B,VehicleNotAtScene,PassengerCar,ChangingLanes,Northbound,30.0,No,No,2011,HONDA,39.00893796,-77.0403081,Civic_Honda,10,2025,10,18,10,Saturday,2025-10-18,42
3014,MCP3452001R,250047619,Montgomery_County_Police,Property Damage Crash,2025-10-23 10:53:00,Maryland_State_Route,CONNECTICUT AVE,ADAMS DR,Other,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,5C5E0E31-3C30-45EF-B5B0-05E9C1AAFA9C,MD,2FE5A0DB-7AB6-4852-890E-048E93889797,Three O Clock,PassengerCar,MakingLeftTurn,North,35.0,No,No,2014,SUBARU,39.047286,-77.07558267,Legacy_Subaru,10,2025,10,23,10,Thursday,2025-10-23,43
3015,MCP137801DT,250045375,Montgomery_County_Police,Property Damage Crash,2025-10-09 11:04:00,County_Route,SHADY GROVE RD,FREDERICK RD (SB/L),Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,F209E944-8B14-4205-91B6-56E202C96933,MD,E41024B3-64A3-440B-B022-4BDD7F028E85,Twelve O Clock,PassengerCar,SlowingOrStopping,Southbound,35.0,No,No,2006,SUBARU,39.12242576,-77.17761272,Legacy_Subaru,11,2025,10,9,11,Thursday,2025-10-09,41
3016,DD5680001Y,250047229,Rockville_Police_Department,Injury Crash,2025-10-23 21:54:00,Maryland_State_Route,VEIRS MILL RD,JAYSTONE DR,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,2E0B287C-C3D2-4DDC-A063-B9595311C828,MD,B0AF8952-E7D4-4B94-A6F1-91C0602CD4CF,Seven O Clock,Van - Passenger (&lt;9 Seats),Parked,Southbound,35.0,No,Yes,2007,TOYOTA,39.0734701,-77.11231315,Camry_Toyota,21,2025,10,23,21,Thursday,2025-10-23,43
3017,MCP233900BY,250044691,Montgomery_County_Police,Injury Crash,2025-10-04 19:47:00,County_Route,FERN ST,SHADY GROVE RD (SB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,CE1919CB-F383-49F0-AE88-FB1E6DBB5486,MD,CAC889A3-48AC-4BFB-8FF5-313D511F8D99,Three O Clock,TransitBus,MakingLeftTurn,Eastbound,35.0,No,No,2014,TOYOTA,39.12886507,-77.16756924,Tundra_Toyota,19,2025,10,4,19,Saturday,2025-10-04,40
3018,DD57060008,250048350,Rockville_Police_Department,Injury Crash,2025-10-28 08:07:00,Private_Route,METRO ENT,FREDERICK RD,Head-On,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,D8C80D19-5EA5-4294-868F-61AFAD60AC24,VA,3A5B0931-51F1-44AA-B20D-E0BE5E13A3A4,Four O Clock,PassengerCar,MakingLeftTurn,West,35.0,No,No,2019,HONDA,39.11733904,-77.16894777,CR-V_Honda,8,2025,10,28,8,Tuesday,2025-10-28,44
3019,MCP3031007H,250047492,Montgomery_County_Police,Property Damage Crash,2025-10-22 14:15:00,Maryland_State_Route,GEORGIA AVE (SB/L),EMORY LA,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Traffic Signal,None Detected,E858AF61-741B-4D2A-A414-14A12FED42E5,MD,A5B54738-55DF-4CEA-8F83-FDB7A3AE97D4,Twelve O Clock,PassengerCar,SlowingOrStopping,South,40.0,No,No,2018,LEXUS,39.12612959,-77.07247198,GX_Lexus,14,2025,10,22,14,Wednesday,2025-10-22,43
3020,DD5604005W,250047665,Rockville_Police_Department,Property Damage Crash,2025-10-23 16:02:00,Maryland_State_Route,E JEFFERSON ST,MONROE ST,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,977FDDFF-272C-45F8-AEF4-B37F8E668474,MD,0DC5F0A9-6530-4E55-9CE5-645073C96E80,Ten O Clock,SportUtilityVehicle,StoppedInTrafficLane,Westbound,30.0,No,No,2004,GMC,39.08193277,-77.14924276,Yukon_GMC,16,2025,10,23,16,Thursday,2025-10-23,43
3021,MCP34550014,250048340,Montgomery_County_Police,Injury Crash,2025-10-28 01:23:00,Maryland_State_Route,WILSON LA,ASHTON RD,Single Vehicle,Passing / Turning,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,6A2325A0-8CFC-4C9D-A91A-0D6443A2AB64,MD,A55D1F35-4AE1-4A54-A9E5-AB98493568F2,Two O Clock,Moped,MakingRightTurn,Northbound,30.0,No,No,2023,CADILLAC,39.1493003,-77.01233248,CTS_Cadillac,1,2025,10,28,1,Tuesday,2025-10-28,44
3023,EJ79060033,250047684,Gaithersburg_Police_Department,Property Damage Crash,2025-10-23 17:04:00,Spur_Route,QUINCE ORCHARD RD,GREAT SENECA HWY (SB/L),Other,Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,7364B146-2224-4B33-B842-AB3523854335,MD,315B9023-B953-4FC9-96B5-4D37C7C10BC1,Three O Clock,PassengerCar,StoppedInTrafficLane,West,50.0,No,No,2009,TOYOTA,39.10995383,-77.21691117,Corolla_Toyota,17,2025,10,23,17,Thursday,2025-10-23,43
3024,MCP33200040,250044534,Montgomery_County_Police,Injury Crash,2025-10-03 18:50:00,Local_Route,METRORAIL TRACK B2 RAIL,SNOWDEN FARM PKWY (PROP),Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Lighted,No Control,None Detected,0643EBA6-B4C8-48A3-8890-6C88816C96D1,MD,DFC9DC4D-D8DB-404A-8403-5B12D5C636F6,Twelve O Clock,PassengerCar,MovingConstantSpeed,Not On Roadway,30.0,No,No,2012,INFINITI,39.0275185,-77.04688383,Q50_Infiniti,18,2025,10,3,18,Friday,2025-10-03,40
3025,DD5653005P,250046974,Rockville_Police_Department,Property Damage Crash,2025-10-19 13:53:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),STRUC #15154,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,32E46067-07D5-4597-86BF-E24E668DD4D2,MD,FBFE26AF-CCB0-47D0-8655-F9B2C651B361,Twelve O Clock,TransitBus,Accelerating,Southbound,35.0,No,No,2017,HONDA,39.06526957,-77.12706028,Civic_Honda,13,2025,10,19,13,Sunday,2025-10-19,42
3026,MCP3424001J,250046135,Montgomery_County_Police,Property Damage Crash,2025-10-14 09:42:00,Bicycle_Route,GEORGIA AVE,UNIVERSITY BLVD W,Single Vehicle,Speed Related,Clear,Wet,Daylight,Warning Sign,None Detected,46F001A9-94E3-49B4-A90F-2527BB67A329,MD,9E2F6F9E-15B5-442C-B1B1-B5FE4CD62B66,One O Clock,PassengerCar,NegotiatingCurve,Eastbound,40.0,No,No,2013,NISSAN,39.15443167,-77.14190833,Altima_Nissan,9,2025,10,14,9,Tuesday,2025-10-14,42
3027,MCP3080005V,250045303,Montgomery_County_Police,Property Damage Crash,2025-10-08 19:15:00,County_Route,MIDDLEBROOK RD (WB/L),CENTURY BLVD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,AE8FA5CC-55F0-4791-A65D-391394830D04,MD,CDFA6D6A-5614-4E8A-B4AC-8611D3B53C77,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2000,LEXUS,39.18027435,-77.26844565,RX_Lexus,19,2025,10,8,19,Wednesday,2025-10-08,41
3028,MCP33200042,250045433,Montgomery_County_Police,Injury Crash,2025-10-09 15:50:00,County_Route,BALLARD ST,GEORGIA AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,0071D61E-A663-462A-B504-F1086A932876,VA,9EAB4C66-FF44-4A52-9D24-5421F623AA1B,Twelve O Clock,PassengerCar,SlowingOrStopping,Northbound,30.0,No,No,2017,TOYOTA,39.00082283,-77.03319183,Tacoma_Toyota,15,2025,10,9,15,Thursday,2025-10-09,41
3029,MCP34140027,250044624,Montgomery_County_Police,Property Damage Crash,2025-10-04 12:30:00,US_State_Route,COLESVILLE RD,OXBRIDGE DR,Angle Collision,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,020854D7-E14E-4758-8ADA-6ADD8D78E866,MD,52716B36-090A-4288-9C8F-6D8A1D000054,Two O Clock,PassengerCar,ChangingLanes,Southbound,35.0,No,No,2025,FORD,38.99935529,-77.02602304,F-150_Ford,12,2025,10,4,12,Saturday,2025-10-04,40
3030,DD5648004M,250047978,Rockville_Police_Department,Property Damage Crash,2025-10-25 16:00:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),TALBOTT ST,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,A5B41BDA-F0EA-4E58-BA2F-FBB5AB4AA5FF,MD,5FDF70F1-3C07-4CCA-90AD-F5CA97B03F3A,Nine O Clock,PassengerCar,MakingLeftTurn,North,20.0,No,No,2022,TOYOTA,39.07100371,-77.13217775,Corolla_Toyota,16,2025,10,25,16,Saturday,2025-10-25,43
3031,MCP2438003X,250045080,Montgomery_County_Police,Injury Crash,2025-10-07 14:07:00,Maryland_State_Route,GERMANTOWN RD (SB/L),FREDERICK RD,Angle Collision,Right-of-Way Violation,Cloudy,Dry,Daylight,Lane Use Control,None Detected,62EAA765-7C3A-46AB-94EB-825D1E47D649,MD,BE20B7DD-1E4E-4588-86F6-5DD2B217A0B4,Twelve O Clock,PassengerCar,MakingLeftTurn,Eastbound,45.0,No,No,2020,TOYOTA,39.1921594,-77.24267005,RAV4_Toyota,14,2025,10,7,14,Tuesday,2025-10-07,41
3032,MCP233900BZ,250045731,Montgomery_County_Police,Injury Crash,2025-10-11 14:21:00,County_Route,FREDERICK RD,VEIRS MILL RD (WB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,34A85E21-BF92-4289-B9FF-07F82EC8CCC4,MD,4DDC5649-D007-4D1C-9BC4-DB1872D6366E,Four O Clock,PassengerCar,MovingConstantSpeed,Eastbound,35.0,No,No,2017,TOYOTA,39.07343614,-77.11188643,Corolla_Toyota,14,2025,10,11,14,Saturday,2025-10-11,41
3033,MCP3233005X,250045600,Montgomery_County_Police,Property Damage Crash,2025-10-10 15:00:00,County_Route,CARROLL AVE,MONTGOMERY VILLAGE AVE,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,D15CB7B9-60B0-40F2-9FFD-4449BCCD9FF4,MD,62BBCA9E-D2D4-4E02-A492-F9B19D3B051B,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Westbound,35.0,No,No,2012,TOYOTA,38.99956768,-76.99061301,Camry_Toyota,15,2025,10,10,15,Friday,2025-10-10,41
3034,MCP137801DP,250044169,Montgomery_County_Police,Property Damage Crash,2025-10-01 15:08:00,County_Route,BEL PRE RD,DENFELD AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,214AADB8-380F-4CF3-98AC-3BC968494FC9,MD,BD65AE38-773F-447B-86DC-5187EE0696E5,Eleven O Clock,PassengerCar,ChangingLanes,Westbound,35.0,No,No,2010,NISSAN,39.0913292,-77.06727884,Altima_Nissan,15,2025,10,1,15,Wednesday,2025-10-01,40
3035,MCP1534001V,250045561,Montgomery_County_Police,Property Damage Crash,2025-10-10 11:28:00,County_Route,DAVIS MILL RD,ALDERTON RD,Single Vehicle,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,22C5B8D2-F53E-4BF9-8C82-819917E266B5,MD,91A6EC41-8F48-4A01-9EE4-66CFEF522697,Underside,PassengerCar,MovingConstantSpeed,Eastbound,25.0,No,No,2015,BUICK,39.21202622,-77.20475262,Verano_Buick,11,2025,10,10,11,Friday,2025-10-10,41
3036,MCP268900D4,250044947,Montgomery_County_Police,Injury Crash,2025-10-06 15:31:00,Maryland_State_Route,DARNESTOWN RD (WB/L),UNIVERSITY BLVD W,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,247F57F0-962B-4460-802B-789D3367605E,MD,860B823C-C210-4BC9-944F-98B167FC4C3A,Six O Clock,PassengerCar,StoppedInTrafficLane,Westbound,30.0,No,No,2024,TOYOTA,39.11723117,-77.2505105,Corolla_Toyota,15,2025,10,6,15,Monday,2025-10-06,41
3037,MCP137801DT,250045375,Montgomery_County_Police,Property Damage Crash,2025-10-09 11:04:00,County_Route,SHADY GROVE RD,FREDERICK RD (SB/L),Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,5362F8C4-EE66-461E-A327-50C14D912254,MD,E53C3AAA-A957-443F-93E0-A9BBC3F71E09,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,35.0,No,No,2018,CHEVROLET,39.12242576,-77.17761272,Equinox_Chevrolet,11,2025,10,9,11,Thursday,2025-10-09,41
3038,MCP30900093,250047669,Montgomery_County_Police,Property Damage Crash,2025-10-23 16:15:00,County_Route,MONTGOMERY VILLAGE AVE,ARROWHEAD RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,6A438D30-7BD0-43AC-811A-C30BA29ECCE1,MD,1447704F-E1D1-4035-874D-02662A22DC73,Nine O Clock,PassengerCar,MakingRightTurn,Eastbound,35.0,No,No,2006,HONDA,39.18788412,-77.1972528,Accord_Honda,16,2025,10,23,16,Thursday,2025-10-23,43
3039,MCP25630027,250045429,Montgomery_County_Police,Fatal Crash,2025-10-09 15:12:00,County_Route,RUSSETT RD,BAUER DR,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Pedestrian Crossing,None Detected,0E45C6E2-5FAB-4C6B-BEE4-1C60421C0A07,MD,A7AD5B06-B7A4-4FEE-887A-71A9EC82CE6A,Two O Clock,SchoolBus,MakingRightTurn,Eastbound,25.0,No,No,2019,CHEVROLET,39.08976697,-77.10529675,Camaro_Chevrolet,15,2025,10,9,15,Thursday,2025-10-09,41
3040,MCP3423002M,250046293,Montgomery_County_Police,Injury Crash,2025-10-15 08:15:00,Maryland_State_Route,NEW HAMPSHIRE AVE (SB/L),BUREAU DR,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,6717FED9-8F0F-4FAB-8BB2-639BC1126A55,MD,0C7A86CA-F9AC-4416-83E8-10F6AF70DB8B,Five O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2024,TOYOTA,39.03861454,-76.99020824,RAV4_Toyota,8,2025,10,15,8,Wednesday,2025-10-15,42
3041,MCP3275003B,250044721,Montgomery_County_Police,Injury Crash,2025-10-05 02:18:00,Maryland_State_Route,E RANDOLPH RD (WB/L),OLD COLUMBIA PIKE,Angle Collision,Road Obstruction,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,40005F1C-CEED-4AA6-ABFC-DF795076ECA0,MD,BF85E4F5-4A6F-400B-BD28-3406B047D6AA,Twelve O Clock,PassengerCar,MovingConstantSpeed,North,40.0,No,No,2013,VOLKSWAGEN,39.06345956,-76.96582917,Passat_Volkswagen,2,2025,10,5,2,Sunday,2025-10-05,40
3042,MCP3325004L,250048468,Montgomery_County_Police,Property Damage Crash,2025-10-27 13:00:00,County_Route,SHADY GROVE RD,WATERS LANDING DR,Other,Backing Error,Clear,Dry,Daylight,No Control,None Detected,C2DBE523-1AB8-4D50-84C1-5C1CB49CB096,MD,20C904C0-1DA3-4ECF-BDE7-E3DA7C93E661,VehicleNotAtScene,PassengerCar,Backing,Not On Roadway,2.5,No,No,2021,TOYOTA,39.0492069,-76.9568218,Camry_Toyota,13,2025,10,27,13,Monday,2025-10-27,44
3043,MCP32990054,250044856,Montgomery_County_Police,Injury Crash,2025-10-06 07:18:00,County_Route,INTERNATIONAL DR,GEORGIA AVE,Head-On,Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,87898FD8-F622-44D8-A8D3-D30D5836717C,MD,70180B57-7A38-4F9A-B671-E8C4C502AAEC,Twelve O Clock,PassengerCar,MakingLeftTurn,Westbound,45.0,No,No,2019,TOYOTA,39.10376787,-77.07654199,Camry_Toyota,7,2025,10,6,7,Monday,2025-10-06,41
3044,MCP3400002V,250045782,Montgomery_County_Police,Property Damage Crash,2025-10-11 20:40:00,County_Route,GRACEFIELD RD,CALVERTON BLVD,Sideswipe (Same Direction),Lane Violation,Rain,Wet,Dark - Lighted,No Control,None Detected,77F71193-EF11-480C-9DB0-8099B3498A1C,MD,E9908657-BC7A-4777-A5F6-146B3441D6A5,Two O Clock,PassengerCar,MovingConstantSpeed,Eastbound,30.0,No,No,1999,TOYOTA,39.05692306,-76.95123663,Corolla_Toyota,20,2025,10,11,20,Saturday,2025-10-11,41
3045,MCP3079007L,250047593,Montgomery_County_Police,Injury Crash,2025-10-23 07:50:00,Maryland_State_Route,GERMANTOWN RD,CLOPPER RD,Rear-End (Same Direction),Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,268103C5-8A86-4853-84D9-948E4DBE7FA1,MD,4631E686-9A7C-445B-96C1-09DA79AF13CC,Six O Clock,PassengerCar,Accelerating,Northbound,40.0,No,No,2007,TOYOTA,39.16254593,-77.28294716,Camry_Toyota,7,2025,10,23,7,Thursday,2025-10-23,43
3046,MCP263900HJ,250048347,Montgomery_County_Police,Property Damage Crash,2025-10-27 09:20:00,Maryland_State_Route,FREDERICK RD (SB/L),W GUDE DR (WB/L),Single Vehicle,Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,1413FA9F-9B82-4F80-BEE2-AB5603E9CDFF,MD,47E06089-D295-4929-AF9E-736C0FA3DACB,Two O Clock,PickupTruck,MakingUTurn,Eastbound,35.0,No,No,2018,CHEVROLET,39.10661996,-77.15855547,Silverado_Chevrolet,9,2025,10,27,9,Monday,2025-10-27,44
3047,EJ7884007D,250045497,Gaithersburg_Police_Department,Property Damage Crash,2025-10-09 21:02:00,County_Route,ODENDHAL AVE (EB/L),CONTOUR RD,Angle Collision,Lane Violation,Clear,Dry,Dark - Unknown Lighting,Traffic Signal,None Detected,B6D1755A-FCEA-4F57-8F5B-D2859A46E727,MD,B9D9AC12-4495-455F-817F-D0BC325D9DF2,Nine O Clock,TransitBus,ChangingLanes,Eastbound,30.0,No,No,2017,TOYOTA,39.152223,-77.19603363,RAV4_Toyota,21,2025,10,9,21,Thursday,2025-10-09,41
3048,MCP272300B1,250047664,Montgomery_County_Police,Injury Crash,2025-10-23 15:30:00,County_Route,BAUER DR,REC CENTER ENT/ROCK CK SC,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,C2F8AA97-EF2B-4307-BBD4-2A2B0254F1E4,MD,0A13455B-5033-4C05-BCCA-840465BE4910,One O Clock,PickupTruck,MakingRightTurn,Southbound,30.0,No,No,2018,TOYOTA,39.09482915,-77.10933039,Camry_Toyota,15,2025,10,23,15,Thursday,2025-10-23,43
3049,MCP3233005X,250045600,Montgomery_County_Police,Property Damage Crash,2025-10-10 15:00:00,County_Route,CARROLL AVE,CHILHAM PL,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,619E4D70-E734-4AEE-8E7D-644BA3A909C5,MD,C625502F-7963-4C36-AA49-0DC5CFB00C54,Twelve O Clock,PassengerCar,MovingConstantSpeed,Eastbound,35.0,No,No,2020,TOYOTA,38.99956768,-76.99061301,Corolla_Toyota,15,2025,10,10,15,Friday,2025-10-10,41
3051,MCP23950038,250045307,Montgomery_County_Police,Property Damage Crash,2025-10-08 19:10:00,County_Route,SHADY GROVE RD,TRAVILLE GATEWAY DR,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,AB4E7E56-6C73-424A-B899-38B4291CAFA5,MD,FC062003-96AA-4FBF-ACAF-3650E7318A6A,Five O Clock,PassengerCar,MakingLeftTurn,Southbound,40.0,No,No,2017,DODGE,39.0909895,-77.204593,Challenger_Dodge,19,2025,10,8,19,Wednesday,2025-10-08,41
3053,MCP33900029,250045998,Montgomery_County_Police,Property Damage Crash,2025-10-13 14:44:00,County_Route,WATERS RD,BOWMAN MILL RD GERMANTOWN RD (SB/L),Angle Collision,Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,16439C77-30AC-46B5-97B4-1AB4EA450FF9,MD,70CAB170-08C8-4549-B193-571DE338890C,Twelve O Clock,PassengerCar,MakingLeftTurn,West,40.0,No,No,2002,CHEVROLET,39.175409,-77.2722088,Suburban_Chevrolet,14,2025,10,13,14,Monday,2025-10-13,42
3054,DD56810012,250048471,Rockville_Police_Department,Injury Crash,2025-10-28 19:15:00,Maryland_State_Route,VEIRS MILL RD,LANARK WAY,Rear-End (Same Direction),Weather Related,Cloudy,Wet,Dark - Lighted,Traffic Signal,None Detected,07D9528A-F17F-4DBB-BD06-AA13652712C2,MD,57022B76-E7A9-4839-A0C1-DA95A22706B5,Six O Clock,PickupTruck,Accelerating,Eastbound,35.0,No,No,2008,TOYOTA,39.07466248,-77.11491171,Tacoma_Toyota,19,2025,10,28,19,Tuesday,2025-10-28,44
3055,MCP137801DS,250045259,Montgomery_County_Police,Property Damage Crash,2025-10-08 15:48:00,Maryland_State_Route,RIO BLVD,BUSHEY DR,Rear-End (Same Direction),Tailgating,Cloudy,Dry,Daylight,No Control,None Detected,B7266F17-A77D-466D-BC65-16EF87BE8EA2,MD,C9512EA7-2DF9-41E6-8747-F966856803FF,Twelve O Clock,PassengerCar,SlowingOrStopping,Northbound,45.0,No,No,2013,NISSAN,39.18951517,-77.15164435,Sentra_Nissan,15,2025,10,8,15,Wednesday,2025-10-08,41
3057,MCP3380003P,250045402,Montgomery_County_Police,Property Damage Crash,2025-10-09 12:47:00,Maryland_State_Route,UNIVERSITY BLVD W,STONEY POINT WAY,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,6BAF1770-B0DA-41D8-B8E8-A8157FEE0B2D,MD,96E47AD8-6255-409B-B37D-A6FC6249E285,One O Clock,PassengerCar,SlowingOrStopping,Eastbound,30.0,No,No,2023,TOYOTA,39.04136496,-77.05202922,Camry_Toyota,12,2025,10,9,12,Thursday,2025-10-09,41
3058,MCP21870031,250044754,Montgomery_County_Police,Injury Crash,2025-10-05 12:00:00,Bicycle_Route,VEIRS MILL RD,BONIFANT RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Warning Sign,None Detected,6C538038-D6B4-4FFA-B627-36C4BC9AF23D,MD,37DA46B3-C06D-4DE5-AD61-029CFBBCB7B0,Six O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2013,HONDA,39.10929917,-77.2136785,Accord_Honda,12,2025,10,5,12,Sunday,2025-10-05,40
3060,MCP2855005Z,250047544,Montgomery_County_Police,Property Damage Crash,2025-10-22 19:06:00,County_Route,FRANKLIN AVE,UNIVERSITY BLVD E,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,6F80B8C1-AC51-479A-A859-E3E26FFD0468,MD,A70B6250-216B-44FD-89F0-F78534881F0C,VehicleNotAtScene,PickupTruck,MovingConstantSpeed,East,35.0,No,No,2014,FORD,39.01214433,-77.00277683,F-150_Ford,19,2025,10,22,19,Wednesday,2025-10-22,43
3061,MCP3275003B,250044721,Montgomery_County_Police,Injury Crash,2025-10-05 02:18:00,Maryland_State_Route,E RANDOLPH RD (WB/L),OLD COLUMBIA PIKE,Angle Collision,Road Obstruction,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,1BD4815B-34B1-4F52-96EF-136BF8A5BA14,MD,2D9ED4D5-0781-40E8-B059-4CE60DB53FE2,Twelve O Clock,PassengerCar,MovingConstantSpeed,South,40.0,No,No,2014,NISSAN,39.06345956,-76.96582917,Altima_Nissan,2,2025,10,5,2,Sunday,2025-10-05,40
3062,MCP3355001T,250047811,Montgomery_County_Police,Property Damage Crash,2025-10-24 12:00:00,Maryland_State_Route,COLESVILLE RD (WB/L),EAST WEST HWY,Angle Collision,Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,954A6031-5F3C-4383-972F-1B84621167C0,MD,227099DC-5AE1-4F17-97AF-6D021EF2B09E,Eleven O Clock,PickupTruck,MovingConstantSpeed,Northbound,30.0,No,No,1997,CHEVROLET,38.99367352,-77.03235179,Silverado_Chevrolet,12,2025,10,24,12,Friday,2025-10-24,43
3063,MCP3292002Z,250045093,Montgomery_County_Police,Injury Crash,2025-10-07 15:20:00,County_Route,SNOUFFERS SCHOOL RD,ROCKVILLE PIKE,Sideswipe (Same Direction),Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,DE841980-F441-47DC-A288-3A13DD6FF258,MD,0D6FF591-0C79-4AD0-8D64-DBA6B9FDA32F,Eleven O Clock,PassengerCar,ChangingLanes,Northbound,35.0,No,No,2021,NISSAN,39.17214717,-77.17838278,Kicks_Nissan,15,2025,10,7,15,Tuesday,2025-10-07,41
3064,MCP3094006Q,250046204,Montgomery_County_Police,Property Damage Crash,2025-10-14 15:29:00,Maryland_State_Route,WASHINGTON GROVE LA,EXIT #15,Angle Collision,Lane Violation,Cloudy,Dry,Daylight,No Control,None Detected,8542619C-FE5A-493F-9B55-12310DE52E62,MD,09086D93-A571-43AB-9FBF-0CF7E78D666D,Two O Clock,SportUtilityVehicle,MovingConstantSpeed,Eastbound,35.0,No,No,2015,TOYOTA,39.1573874,-77.16324269,Prius_Toyota,15,2025,10,14,15,Tuesday,2025-10-14,42
